order_id,restaurant_id,customer_id,cuisine,order_time,delivery_time,delivery_duration_minutes,distance_km,rating,amount
d9f20ae8-7c38-415a-b253-6e71e829dbda,6,3,Italian,2025-07-14T13:25:05.819190,2025-07-24T02:34:41.163212,13749.59,18.36,1.0,30.57
9670b0ed-a29d-43b0-87e7-758d55c00a4e,98,449,Mexican,2025-03-31T06:52:17.107893,2025-06-07T00:33:22.504151,97541.09,5.23,1.0,40.45
9aec5b3e-610b-4c2c-8dd1-40b6b03f4d9a,66,463,Italian,2025-05-12T02:47:30.754705,2025-05-19T11:10:38.445726,10583.13,1.33,5.0,48.89
73d33fd9-fd3f-4355-9ed2-ad3a28c4643a,81,429,Mexican,2025-07-31T15:27:20.525874,2025-08-04T13:56:44.510856,5669.4,2.76,5.0,13.17
325bd970-228f-4502-accd-2c24fdba0530,55,344,Chinese,2025-03-27T16:46:20.521559,2025-06-11T01:04:21.976074,108498.02,18.76,1.0,73.03
4b92d191-17af-4719-a790-40c432d01125,78,318,Italian,2025-01-08T05:43:13.397820,2025-02-15T17:16:27.593236,55413.24,2.11,2.0,134.21
7b103902-65c9-4160-86ad-c5d275d83187,14,21,Italian,2025-04-26T21:21:38.796162,2025-06-01T04:38:48.778706,50837.17,0.21,1.0,39.24
b83bc0fb-2342-4f3c-a107-cd1f7193005b,94,60,American,2025-02-27T21:22:03.571091,2025-07-20T03:25:00.349996,204842.95,19.5,1.0,141.82
2862d92c-58a3-4ab7-90bb-0d252fbbd80e,15,113,Chinese,2025-06-09T16:57:26.515703,2025-09-18T01:59:27.669245,144542.02,8.57,2.0,93.11
8803f634-9584-4abb-9801-a2b60e1441b6,96,366,Italian,2025-02-14T04:21:06.356176,2025-05-04T09:49:16.268894,114088.17,7.67,4.0,89.01
c552957f-d154-4c8a-8f9e-23f1e1fd093f,92,199,Italian,2025-09-07T18:34:20.802770,2025-09-15T10:06:55.582531,11012.58,12.72,4.0,17.27
b401b484-f6df-4bef-a35b-e805ff5a7d11,56,89,Italian,2025-02-18T13:20:06.859121,2025-03-10T06:13:37.378026,28373.51,2.35,4.0,124.45
61440f25-8043-4d84-98d4-f0ca3dcda97c,9,82,American,2025-08-06T18:34:20.913746,2025-09-16T11:22:53.755030,58608.55,11.81,5.0,37.23
cf22f7aa-e311-46af-a651-bdab82f48986,100,384,Italian,2025-03-29T06:32:14.787767,2025-08-12T12:56:43.431213,196224.48,1.18,1.0,34.47
b3ff37e3-ced4-4e7d-a0a2-e8b934a16a48,89,204,American,2025-03-20T17:47:19.242671,2025-08-04T16:49:56.935660,197222.63,1.26,3.0,41.51
7493a083-e7cd-43c3-98b3-7f9f568a7d28,57,397,Chinese,2025-03-13T09:32:56.894662,2025-06-01T11:45:46.726912,115332.83,17.71,5.0,109.54
802e0e55-4298-4f42-a85f-8ccc128c706b,78,63,American,2025-07-07T12:51:12.885007,2025-07-09T14:08:07.107143,2956.9,3.75,4.0,108.95
3a49491d-d264-4bc8-9db8-450f0bdcbc2c,52,57,American,2025-07-25T01:00:42.283468,2025-08-26T17:48:31.698757,47087.82,2.02,2.0,13.0
a946ca6d-0659-4bf6-9c19-d4ba36f8a23c,89,181,Italian,2025-02-27T04:51:28.044300,2025-04-25T11:11:55.442521,82460.46,3.84,2.0,128.8
277b69dd-c50e-4db8-ae9f-00ea2c9b57bd,12,161,Italian,2025-09-19T21:15:24.165974,2025-09-20T12:05:12.402188,889.8,3.73,4.0,101.6
cf0acd23-a9df-443b-a030-92cbb04f9120,61,46,Indian,2025-09-10T05:47:25.414306,2025-09-15T09:52:12.585499,7444.79,8.28,3.0,104.33
5ffa042a-cab7-4033-883b-e7b4e8bb0953,32,225,American,2025-04-09T13:33:41.963000,2025-08-07T07:50:31.402077,172456.82,15.67,5.0,52.08
aa9b6daa-19e0-4fc7-948f-548b8d7b0c28,23,330,Chinese,2025-01-10T12:24:54.357099,2025-08-24T02:28:54.118907,324844.0,1.15,,140.45
77b63174-f793-4766-879d-031a74e56b58,75,50,American,2025-06-18T08:49:14.496802,2025-08-07T04:37:33.115434,71748.31,6.33,5.0,153.09
e5d2c03b-61fb-4967-89df-86c66a3893d8,75,329,Indian,2025-06-13T21:22:52.179503,2025-07-22T01:19:03.091115,54956.18,16.49,2.0,67.88
3bf11590-be3a-44e3-a2ad-622666ecdc6f,95,216,Chinese,2025-05-08T04:52:01.061264,2025-06-27T01:41:08.491299,71809.12,17.92,5.0,158.74
60a34700-cdd4-425a-b8bd-98ca15f13cb9,6,238,Indian,2025-02-24T08:30:40.152406,2025-03-25T07:25:29.031646,41694.81,0.12,3.0,11.32
2c26f3a7-be85-48fd-8b0f-c719d5c4b9b8,82,473,Mexican,2025-06-10T18:11:32.015484,2025-07-30T13:21:59.288337,71710.45,6.06,3.0,25.62
f1cccce0-94d0-44bd-b6e6-aca4728672ca,22,310,American,2025-05-17T16:14:44.757996,2025-08-18T09:32:25.702320,133517.68,3.23,3.0,112.73
cbd1dba4-a4db-46e6-b1e3-e6b72d4c1562,28,200,Italian,2025-08-03T00:50:12.571492,2025-08-11T09:46:36.562893,12056.4,8.06,1.0,168.88
315ac55d-eacc-417c-8c6b-35e72887669a,100,322,Mexican,2025-07-21T17:16:40.206290,2025-07-29T10:51:33.303644,11134.88,4.61,,130.9
5cd9f55a-2547-418f-828a-722adb7ad1c7,45,300,Italian,2025-05-01T22:18:02.105445,2025-09-07T06:03:19.342937,184785.29,10.35,,138.28
24c5c408-6782-4bfc-aca5-34aeb5b325da,100,6,Indian,2025-09-04T21:09:59.532258,2025-09-15T22:33:18.478146,15923.32,7.68,5.0,121.85
460f9157-83d0-4be9-aa1b-8d7a377bae7e,71,203,Indian,2025-04-08T16:45:32.986842,2025-05-13T08:56:55.989671,49931.38,0.15,2.0,43.66
87c71280-83d3-49a3-9bff-4e48ddd9e2f7,20,263,American,2025-01-26T19:50:35.346505,2025-02-21T08:15:41.991774,36745.11,11.75,4.0,183.09
8aba0dde-35f0-44ac-a8a7-95208853c4ac,72,392,American,2025-02-09T03:18:39.272276,2025-04-03T11:57:18.682479,76838.66,3.79,2.0,60.78
3f1dcc99-ff67-48bc-9282-300073fcad98,31,433,Mexican,2025-05-30T14:37:24.161740,2025-09-14T19:28:49.072177,154371.42,1.79,1.0,114.65
e61e5880-aae4-40f1-806d-939a63fd9c42,31,200,Italian,2025-03-30T14:29:07.102080,2025-07-27T04:37:10.121952,170768.05,11.07,2.0,82.79
76eb22cc-610a-49a7-8545-eb4de9003de1,26,374,Italian,2025-07-01T13:56:32.301012,2025-07-15T00:59:32.854566,19383.01,11.06,5.0,14.99
592027b5-c5c1-450c-993f-d35db1bc2a6c,35,346,Indian,2025-08-30T21:02:50.229839,2025-09-14T06:09:10.246660,20706.33,0.27,4.0,141.14
91aeb770-eee5-430a-9b8f-901fe2d31dbd,5,348,Italian,2025-03-18T17:19:27.725956,2025-05-12T03:32:28.464962,78373.01,17.64,5.0,93.21
7a70b16d-21f5-4389-88d4-8f8261af1ead,32,388,Chinese,2025-06-18T06:44:14.654385,2025-09-12T21:33:39.669543,124729.42,1.42,1.0,118.85
2487119d-1dfb-43f2-bacc-90293e22cddc,10,84,Italian,2025-06-05T01:15:51.914523,2025-08-17T17:36:26.620933,106100.58,8.31,5.0,198.33
fc097968-4b88-4369-b5ab-8dfe3aa7f028,25,318,Indian,2025-06-18T04:05:13.148181,2025-08-22T02:27:53.441129,93502.67,11.71,3.0,138.43
3fcfaa83-ac84-4024-acec-3e85bbddc182,36,36,Indian,2025-05-09T16:53:30.287726,2025-09-18T12:30:26.017254,189816.93,15.32,5.0,10.19
b9a7b774-c15f-4b9d-b183-bfd2968c9e00,93,353,Mexican,2025-05-25T08:17:20.603240,2025-06-30T03:33:26.458138,51556.1,14.34,,128.64
918d383c-9202-4e86-a54d-abd9afca0481,47,126,Mexican,2025-06-14T19:57:22.278317,2025-09-13T18:03:14.392789,130925.87,3.42,4.0,34.03
816c6c4a-1db5-49ff-87f5-948605e65761,84,173,Indian,2025-03-04T15:39:32.977310,2025-04-04T13:17:39.730533,44498.11,7.39,,32.95
