order_id,restaurant_id,customer_id,cuisine,order_time,delivery_time,delivery_duration_minutes,distance_km,rating,amount
443ad6a8-4158-4538-baf8-8266d328c153,6,78,Italian,2025-02-28T14:40:17.982207,2025-08-09T09:51:41.034410,232991.38,4.48,3.0,52.62
a5d3f74b-fadc-4d63-98e9-d2e9f109dcab,70,37,Chinese,2025-07-12T00:54:32.378422,2025-08-29T23:09:11.866821,70454.66,7.26,3.0,92.85
f1abd882-9b58-47b4-9813-0b4817707fc0,63,448,Italian,2025-07-20T12:28:04.197154,2025-09-06T15:32:13.499231,69304.16,16.22,,82.72
c3dfe1a9-aa76-4e98-b153-b9515860f6ba,13,50,Chinese,2025-08-23T23:04:19.381859,2025-09-05T03:18:53.252070,17534.56,4.91,1.0,16.73
9dd199d3-95bb-4d0d-aaed-00ccf3b4fcb1,24,403,Chinese,2025-03-13T03:44:10.167207,2025-03-31T18:55:50.914394,26831.68,0.59,1.0,149.77
22e6c9c4-7ee8-4f33-8b77-1cbaa366f409,26,473,American,2025-08-23T00:42:53.001529,2025-09-06T07:41:41.704341,20578.81,2.77,4.0,33.24
5b379bdc-b393-4124-85e7-34d86e9bc7dd,92,499,Indian,2025-03-28T19:05:15.317849,2025-08-26T12:31:56.224401,217046.68,19.09,,86.49
b2a5cad7-a449-4cf5-920f-263bcadcf216,100,173,Italian,2025-07-09T20:27:28.979239,2025-07-11T05:27:15.648533,1979.78,7.13,3.0,50.08
048a5171-9ced-4d91-b7d9-bd075377e8d9,51,60,Chinese,2025-09-18T11:16:51.321936,2025-09-19T20:17:22.477404,1980.52,12.96,,131.9
24577f8b-6a4c-4537-a4c6-60888931451b,27,423,American,2025-06-04T22:09:54.957304,2025-06-25T07:19:47.116143,29349.87,19.04,4.0,108.86
030b58ff-2985-45c0-95d9-f4e6679d5134,40,482,American,2025-03-13T11:42:48.412999,2025-03-14T19:34:01.087312,1911.21,6.02,3.0,90.94
a190b883-be3b-4f73-be91-642c9c16b732,17,200,American,2025-08-11T01:16:41.183596,2025-08-12T19:19:34.506966,2522.89,13.16,3.0,165.81
5079cb9a-db2d-4310-ace0-4482c67f381a,87,266,Chinese,2025-07-18T12:06:07.592272,2025-07-30T07:45:28.874792,17019.35,18.14,1.0,104.56
4fa8a0a5-c2d9-47b4-9224-e1f26bc95ed2,42,139,Indian,2025-04-07T12:58:28.659441,2025-09-03T10:16:17.209452,214397.81,16.36,3.0,138.78
58223fe4-1dcf-4273-bbdf-bcee48ffcdd3,17,122,American,2025-07-09T23:09:22.652753,2025-08-26T18:38:47.861086,68849.42,3.49,2.0,178.74
7619c188-3201-486d-94e8-6f943c5eb2d3,80,143,Italian,2025-04-18T05:18:32.426596,2025-09-17T23:39:12.961490,219980.68,3.45,3.0,39.34
ad2a3ae5-d095-4003-9a37-d77032fcfc14,6,340,Indian,2025-02-01T06:45:56.489562,2025-07-15T09:35:31.031886,236329.58,11.95,1.0,57.56
3af66613-d0d6-4b7c-a545-c5aa6d3a210c,38,362,American,2025-07-29T19:00:39.564900,2025-08-13T14:03:54.424549,21303.25,8.27,1.0,193.5
00a3de51-4a8f-4aac-954e-d54c7efc9e54,2,281,Chinese,2025-04-13T23:33:10.107145,2025-07-02T23:45:05.978703,115211.93,2.52,5.0,82.13
2d956183-8eb1-4c69-a34d-3d0b44ecc73e,84,250,Mexican,2025-03-25T14:03:31.248425,2025-08-14T23:04:26.034684,205020.91,4.22,1.0,70.41
cabf9307-a886-4d18-ac72-b40c17445006,20,56,Chinese,2025-04-13T06:00:56.312525,2025-04-19T01:41:18.039632,8380.36,0.16,5.0,49.88
22a50547-b34b-47cb-b891-34bdf30cba42,46,246,Indian,2025-08-23T00:00:23.665588,2025-09-11T00:35:22.774790,27394.99,3.86,5.0,85.45
6b3d71ff-574a-4b47-bfab-b08e3556e151,31,171,American,2025-05-02T19:46:20.132931,2025-07-30T07:56:55.311145,127450.59,8.85,3.0,168.68
d453d597-5065-4c93-9043-1f13918424c7,45,134,Mexican,2025-06-03T17:40:35.591704,2025-07-16T15:30:41.688932,61790.1,7.43,2.0,153.27
ec697f51-125f-4e21-8f9b-f200bf77a38d,54,448,Chinese,2025-05-02T18:34:40.942072,2025-05-24T12:23:29.711070,31308.81,2.37,4.0,182.41
ef0026ae-6081-419f-b8b4-9a20efe326cb,89,449,American,2025-06-04T07:17:30.355009,2025-08-20T21:25:46.748243,111728.27,13.78,4.0,134.88
a4e5cff6-050c-477f-afb1-b6fc47e98b75,77,342,Chinese,2025-09-01T21:05:45.385009,2025-09-07T07:05:26.034684,7799.68,9.22,3.0,151.76
e665b1aa-1dc0-4f57-a605-9bdb9122efcc,70,293,Italian,2025-02-06T04:11:13.823490,2025-08-21T06:44:16.310487,282393.04,17.18,3.0,81.31
e7284512-e63b-482a-9616-126f9883dd92,57,491,Indian,2025-05-08T03:05:09.326911,2025-09-03T17:05:53.322192,170760.73,16.42,1.0,187.55
9c08085e-2bed-4eba-90e5-963af3230b5d,81,275,Indian,2025-02-01T06:22:42.439984,2025-07-28T06:28:09.969078,254885.46,5.88,5.0,184.31
4819ca77-32b9-4b57-9585-5f228132ecbf,38,5,Italian,2025-02-22T08:05:23.984879,2025-04-23T22:12:57.242971,87247.55,15.51,1.0,186.41
519d82aa-f4f9-4aa2-91f9-1e81faf0551b,44,133,American,2025-08-10T07:36:17.116666,2025-08-10T13:59:06.223207,382.82,1.71,,79.25
8fbd9520-feac-46e2-80af-b51172c9e753,14,475,Mexican,2025-02-28T17:59:18.013050,2025-03-31T12:11:52.951192,44292.58,4.91,,133.01
c71bb9e8-eb49-4776-b400-2fa7d509ee0b,35,279,Indian,2025-04-23T11:42:40.909868,2025-06-13T07:42:52.633490,73200.2,3.75,4.0,162.05
e84ede14-5be5-4e0b-9a3c-496d94ed1094,5,341,Mexican,2025-06-12T15:32:04.206821,2025-08-05T16:28:00.214654,77815.93,17.74,3.0,107.67
5f228263-f681-4aa3-8fc2-4a0a5380994a,12,107,American,2025-01-04T00:49:24.530766,2025-08-04T19:06:55.921198,306377.52,18.8,4.0,102.9
b6c5bf22-f358-4ef7-b320-6649292d69cf,41,167,Italian,2025-09-01T10:56:10.761887,2025-09-18T14:34:18.508958,24698.13,10.9,5.0,130.14
d29d3c05-0a6d-4087-bb0a-0c77dd4284af,23,229,Chinese,2025-05-16T00:42:19.101907,2025-08-04T14:46:54.412273,116044.59,13.25,,124.27
0bed000c-d5f0-492f-9a43-1bc34a3c5124,9,144,American,2025-01-22T03:43:17.493474,2025-04-19T09:58:17.140239,125654.99,10.51,3.0,145.26
b066c1d5-6a23-40e2-9383-1480de85ddba,23,413,Indian,2025-08-17T13:16:15.967309,2025-08-22T11:32:42.438114,7096.44,19.93,5.0,39.22
5aa76b1c-182e-4252-9a9b-a46a7f19e3f6,71,111,Chinese,2025-01-31T03:33:53.428697,2025-08-27T12:27:47.384477,300053.9,14.83,1.0,11.21
1264a24d-0888-4626-965c-bab308f24c0f,41,161,Indian,2025-06-03T07:31:52.530822,2025-08-02T14:01:52.274438,86790.0,14.05,1.0,163.94
10e1dae1-35e0-4757-a784-f92ef94d644f,40,377,American,2025-01-02T10:51:08.514691,2025-08-13T02:43:28.789109,320632.34,10.75,4.0,153.18
